시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
C10,부산광역시교육청,7191096,청룡초등학교,Cheongryong Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,46218,부산광역시 금정구 팔송로 6,(청룡동/ 청룡초등학교),051-580-9303,http://www.cheongryong.es.kr/,남여공학,051-580-9309,,N,일반계,,전기,주간,19080501,19080501,20230615
C10,부산광역시교육청,7171084,청학초등학교,Cheonghak Primary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49031,부산광역시 영도구 청학로 49,/ 청학초등학교 (청학동),051-662-0100,www.cheonghak.es.kr,남여공학,051-416-3484,  ,N,일반계,,전기,주간,19540620,19540620,20230615
C10,부산광역시교육청,7181067,초량초등학교,Choryang Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,48811,부산광역시 동구 초량상로 49,(초량동/ 초량초등학교),051-468-5115,http://www.chogyo.es.kr,남여공학,051-466-3358,  ,N,일반계,,전기,주간,19370410,19370410,20230615
C10,부산광역시교육청,7181098,초연중학교,Choyeon Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,47105,부산광역시 부산진구 초읍천로77번가길 9,(초읍동/ 초연중학교),051-609-0300,http://choyeon.ms.kr,남여공학,051-609-0399,,N,일반계,,전기,주간,19821217,19830305,20230615
C10,부산광역시교육청,7181099,초읍중학교,Choup Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,47113,부산광역시 부산진구 성지로94번길 71,(초읍동/ 초읍중학교),051-817-6694,http://www.choup.ms.kr/,남여공학,051-816-1581,,N,일반계,,전기,주간,19920208,19920506,20230615
C10,부산광역시교육청,7181068,초읍초등학교,Choup Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,47114,부산광역시 부산진구 성지로104번길 26,(초읍동/ 초읍초등학교),051-797-9400,www.choup.es.kr,남여공학,051-797-9499,  ,N,일반계,,전기,주간,19740301,19740301,20230615
C10,부산광역시교육청,7171028,초장중학교,Chojang Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49250,부산광역시 서구 해돋이로 205,(초장동/ 초장중학교),051-242-1412,http://chojang.ms.kr/,남,051-253-2306,  ,N,일반계,,전기,주간,19840107,19840107,20230615
C10,부산광역시교육청,7150118,충렬고등학교,ChungRyeol High School,고등학교,부산광역시,부산광역시교육청,공립,47776,부산광역시 동래구 명장로106번길 26,(명장동/ 충렬고등학교),051-510-0400,www.pscr.hs.kr,남,051-531-4709,일반고,N,일반계,,전기,주간,19841217,19841217,20230615
C10,부산광역시교육청,7191034,충렬중학교,Choongryul Middle School,중학교,부산광역시,부산광역시동래교육지원청,공립,47776,부산광역시 동래구 명장로64번길 45,(명장동/ 충렬중학교),051-520-3300,www.choongryul.ms.kr,남여공학,051-523-8565,,N,일반계,,전기,주간,19780429,19780429,20230615
C10,부산광역시교육청,7191097,충렬초등학교,Chungnyeol Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47785,부산광역시 동래구 안락로125번길 22,(안락동/ 충렬초등학교),051-997-4100,http://www.pscr.es.kr,남여공학,051-997-4104,  ,N,일반계,,전기,주간,19810302,19810302,20230615
C10,부산광역시교육청,7211079,칠암초등학교,Chilam Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,46040,부산광역시 기장군 일광읍 박영준길 19,(일광읍/ 칠암초등학교),051-727-0760,www.chilam.es.kr,남여공학,051-727-5957,,N,일반계,,전기,주간,19430601,19430601,20230615
C10,부산광역시교육청,7171029,태종대중학교,Taejongdae Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49113,부산광역시 영도구 함지로79번길 9,(동삼동/태종대중학교),051-400-2700,http://www.taejongdae.ms.kr,남여공학,051-400-2725,  ,N,일반계,,전기,주간,19741221,19741221,20230615
C10,부산광역시교육청,7171085,태종대초등학교,Taejongdae Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49126,부산광역시 영도구 태종로 802,/ 38 (동삼동),051-400-2100,www.taejongdae.es.kr,남여공학,051-400-2180,,N,일반계,,전기,주간,19830301,19830301,20230615
C10,부산광역시교육청,7171086,토성초등학교,Toseong Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49246,부산광역시 서구 구덕로134번길 45,(토성동2가/ 토성초등학교),051-250-0800,http://toseong.es.kr,남여공학,051-253-1946,,N,일반계,,전기,주간,19150101,19150101,20230615
C10,부산광역시교육청,7191035,토현중학교,Tohyeon Middle School,중학교,부산광역시,부산광역시동래교육지원청,공립,47572,부산광역시 연제구 토현로 47,"(연산동,토현중학교)",051-750-3700,http://tohyeon.ms.kr,남여공학,051-759-3391,,N,일반계,,전기,주간,19870116,19870116,20230615
C10,부산광역시교육청,7191098,토현초등학교,Tohyeon Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47572,부산광역시 연제구 토현로 48,(연산동/ 토현초등학교),051-759-1216,http://www.tohyeon.es.kr,남여공학,051-759-6225,  ,N,일반계,,전기,주간,19861020,19861020,20230615
C10,부산광역시교육청,7201102,포천초등학교,Pochen Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46623,부산광역시 북구 시랑로 115,(구포동/ 포천초등학교),051-366-3300,http://pochen.es.kr,남여공학,051-337-2867,,N,일반계,,전기,주간,19900301,19900301,20230615
C10,부산광역시교육청,7171030,하남중학교,Hanam Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49429,부산광역시 사하구 하신번영로 206,/ 하남중학교 (하단동/ 하남중학교),051-790-8400,http://www.hanam.ms.kr/,남여공학,051-790-8408,  ,N,일반계,,전기,주간,19930220,19930220,20230615
C10,부산광역시교육청,7171087,하남초등학교,Hanam  Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49429,부산광역시 사하구 하신번영로 186,(하단동),051-200-3600,http://www.hanam.es.kr,남여공학,051-200-3699,,N,일반계,,전기,주간,19930220,19930427,20230615
C10,부산광역시교육청,7171031,하단중학교,Hadan Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49304,부산광역시 사하구 하신번영로380번길 88,(하단동/ 하단중학교),051-719-6300,https://school.busanedu.net/hadan-m/main.do,남여공학,051-719-6377,  ,N,일반계,,전기,주간,19810117,19810117,20230615
C10,부산광역시교육청,7171088,하단초등학교,Hadan Elementry School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49426,부산광역시 사하구 하신중앙로 321,(하단동/ 하단초등학교),051-201-3461,www.hadan.es.kr,남여공학,051-201-3454,,N,일반계,,전기,주간,19830117,19830117,20230615
C10,부산광역시교육청,7150406,학력인정국제금융고등학교,International Finance High School,평생학교(고)-3년6학기,부산광역시,부산광역시교육청,사립,604842,부산광역시 사하구 하신중앙로3번길 34,(장림동/국제금융고등학교),051-261-8141,http://www.2f.hs.kr/,남여공학,051-261-4589,,N,전문계,,전기,주간,19860122,19851103,20230620
C10,부산광역시교육청,7150439,학력인정국제금융고등학교(2년제),,평생학교(고)-2년6학기,부산광역시,부산광역시교육청,사립,604842,부산광역시 사하구 하신중앙로3번길 34,(장림동/국제금융고등학교),051-261-8141,http://www.2f.hs.kr,남여공학,051-261-4589,,N,전문계,,전기,야간,20070104,20070301,20230620
C10,부산광역시교육청,7150408,학력인정부경보건고등학교,Bukyung Health High School,평생학교(고)-3년6학기,부산광역시,부산광역시교육청,사립,604840,부산광역시 사하구 두송로 53,(장림동/부경보건고등학교),051-261-4611,http://www.bk.hs.kr,남여공학,051-264-5514,,N,전문계,,전기,주간,19770601,19770601,20230620
C10,부산광역시교육청,7150443,학력인정부경보건고등학교(2년제),,평생학교(고)-2년6학기,부산광역시,부산광역시교육청,사립,604840,부산광역시 사하구 두송로 40,(장림동),051-261-4611,http://,남여공학,,,N,전문계,,전기,주야간,20070301,20070301,20230620
C10,부산광역시교육청,7150436,학력인정부경보건고등학교병설부경중학교(2년제),.,평생학교(중)-2년6학기,부산광역시,부산광역시교육청,사립,604840,부산광역시 사하구 두송로 40,(장림동),051-261-4611,,남여공학,051-264-5513,,N,일반계,,전기,주야간,20020301,20020301,20230620
C10,부산광역시교육청,7150412,학력인정부산경호고등학교,Pusan Guard High School,평생학교(고)-3년6학기,부산광역시,부산광역시교육청,사립,609808,부산광역시 금정구 서금로 91-5,(금사동/부산경호고등학교),051-526-5633,http://www.bsgh.hs.kr,남여공학,051-523-8871,,N,전문계,,전기,주야간,19710216,19710216,20230620
C10,부산광역시교육청,7150440,학력인정부산경호고등학교(2년제),Pusan Guard High School(A two-year course),평생학교(고)-2년6학기,부산광역시,부산광역시교육청,사립,609808,부산광역시 금정구 서금로 91-5,(금사동/부산경호고등학교),051-526-5633,http://www.bsgh.hs.kr,남여공학,051-528-1495,,N,전문계,,전기,주야간,20070301,20070301,20230620
C10,부산광역시교육청,7150410,학력인정부산미용고등학교,BUSAN BEAUTY ART High School,평생학교(고)-3년6학기,부산광역시,부산광역시교육청,사립,614840,부산광역시 부산진구 백양순환로119번길 62,(부암동/부산미용고등학교),051-805-61314,http://www.bba.hs.kr,남여공학,051-816-9423,,N,전문계,,전기,주간,19990701,19990701,20230620
C10,부산광역시교육청,7150438,학력인정부산미용고등학교(2년제),a,평생학교(고)-2년6학기,부산광역시,부산광역시교육청,사립,47137,부산광역시 부산진구 백양순환로119번길 62,/ 학력인정부산미용고등학교(2년제) (부암동),518056134,http://,남여공학,,,N,전문계,,전기,주간,20070108,20070301,20230620
C10,부산광역시교육청,7150437,학력인정부산미용고등학교병설중학교(2년제),a,평생학교(중)-2년6학기,부산광역시,부산광역시교육청,사립,47137,부산광역시 부산진구 백양순환로 119,(부암동),051-805-6131,http://,남여공학,,,N,전문계,,전기,주야간,20040301,20070301,20230620
C10,부산광역시교육청,7150599,학력인정부산예원고등학교,Busan Yewon High School,평생학교(고)-3년6학기,부산광역시,부산광역시교육청,사립,46261,부산광역시 금정구 회천로13번길 60,(회동동),051-526-2043,http://www.yewon-ig.hs.kr,남여공학,051-526-2043,,N,전문계,,전기,주야간,19861014,19861014,20230620
C10,부산광역시교육청,7150463,학력인정부산예원고등학교(2년제),Busan Yewon High School,평생학교(고)-2년6학기,부산광역시,부산광역시교육청,사립,46261,부산광역시 금정구 회천로13번길 60,(회동동),051-529-4430,http://yewonqueen.hs.kr,남여공학,051-526-2043,,N,전문계,,전기,주야간,20010301,20001014,20230620
C10,부산광역시교육청,7150464,학력인정부산예원고등학교병설예원여자중학교(2년제),Yewon Middle School,평생학교(중)-2년6학기,부산광역시,부산광역시교육청,사립,46261,부산광역시 금정구 회천로13번길 60,(회동동),051-526-2043,,여,051-526-1851,,N,일반계,,전기,주야간,19980806,19980806,20230620
C10,부산광역시교육청,7150409,학력인정부산조리고등학교,Busan Culinary Arts High School,평생학교(고)-3년6학기,부산광역시,부산광역시교육청,사립,617825,부산광역시 사상구 낙동대로1390번길 65,(삼락동/부산조리고등학교),051-303-2007,http://www.jori.hs.kr,남여공학,051-305-2004,,N,전문계,,전기,주야간,19720420,19720420,20230620
C10,부산광역시교육청,7150740,학력인정부산조리고등학교(2년제),Busan Culinary Arts High School(2),평생학교(고)-2년6학기,부산광역시,부산광역시교육청,사립,46906,부산광역시 사상구 낙동대로1390번길 65,학력인정부산조리고등학교(2년제)(삼락동),051-303-2007,http://,남여공학,051-305-2004,특성화고,N,전문계,,전기,야간,19720420,20000712,20240204
C10,부산광역시교육청,7201103,학사초등학교,Haksa Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46527,부산광역시 북구 용당로15번길 20,/ 20 (화명동/ 학사초등학교),051-330-4401,http://school.busanedu.net/haksa-e,남여공학,051-330-4404,  ,N,일반계,,전기,주간,20030301,20030301,20230615
C10,부산광역시교육청,7150158,학산여자고등학교,HAKSAN GIRLS` HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,사립,47750,부산광역시 동래구 충렬사로51번길 62,/ 학산여자고등학교 (명장동),051-525-1114,http://www.hsgh.hs.kr,여,051-524-2679,일반고,N,일반계,,전기,주간,19841217,19850917,20230615
C10,부산광역시교육청,7191041,학산여자중학교,Haksan girls Middle School,중학교,부산광역시,부산광역시동래교육지원청,사립,47750,부산광역시 동래구 충렬사로51번길 61,(명장동/학산여자중학교),051-790-8900,http://www.h-s.ms.kr,여,051-790-8966,  ,N,일반계,,전기,주간,19510806,19510806,20230615
